"site","date","rawdata","imputed_param"
"Liverpool",2003-10-13,NA,NA
"Liverpool",2003-10-14,NA,NA
"Liverpool",2003-10-15,NA,NA
"Liverpool",2003-10-16,NA,NA
"Liverpool",2003-10-17,NA,NA
"Liverpool",2003-10-18,NA,NA
"Liverpool",2003-10-19,NA,NA
"Liverpool",2003-10-20,NA,NA
"Liverpool",2003-10-21,NA,NA
"Liverpool",2003-10-22,NA,NA
"Liverpool",2003-10-23,NA,NA
"Liverpool",2003-10-24,NA,NA
"Liverpool",2003-10-25,NA,NA
"Liverpool",2003-10-26,NA,NA
"Liverpool",2003-10-27,NA,NA
"Liverpool",2003-10-28,NA,NA
"Liverpool",2003-10-29,NA,NA
"Liverpool",2003-10-30,NA,NA
"Liverpool",2003-10-31,NA,NA
"Liverpool",2003-11-01,NA,NA
"Liverpool",2003-11-02,NA,NA
"Liverpool",2003-11-03,NA,NA
"Liverpool",2003-11-04,NA,NA
"Liverpool",2003-11-05,NA,NA
"Liverpool",2003-11-06,NA,NA
"Liverpool",2003-11-07,NA,NA
"Liverpool",2003-11-08,NA,NA
"Liverpool",2003-11-09,NA,NA
"Liverpool",2003-11-10,NA,NA
"Liverpool",2003-11-11,NA,NA
"Liverpool",2003-11-12,NA,NA
"Liverpool",2003-11-13,NA,NA
"Liverpool",2003-11-14,NA,NA
"Liverpool",2003-11-15,NA,NA
"Liverpool",2003-11-16,NA,NA
"Liverpool",2003-11-17,NA,NA
"Liverpool",2003-11-18,NA,NA
"Liverpool",2003-11-19,NA,NA
"Liverpool",2003-11-20,NA,NA
"Liverpool",2003-11-21,NA,NA
"Liverpool",2003-11-22,NA,NA
"Liverpool",2003-11-23,NA,NA
"Liverpool",2003-11-24,NA,NA
"Liverpool",2003-11-25,NA,NA
"Liverpool",2003-11-26,NA,NA
"Liverpool",2003-11-27,NA,NA
"Liverpool",2003-11-28,NA,NA
"Liverpool",2003-11-29,NA,NA
"Liverpool",2003-11-30,NA,NA
"Liverpool",2003-12-01,NA,NA
"Liverpool",2003-12-02,NA,NA
"Liverpool",2003-12-03,NA,NA
"Liverpool",2003-12-04,7.6,7.6
"Liverpool",2003-12-05,8.9,8.9
"Liverpool",2003-12-06,4.7,4.7
"Liverpool",2003-12-07,4.3,4.3
"Liverpool",2003-12-08,5.8,5.8
"Liverpool",2003-12-09,6.5,6.5
"Liverpool",2003-12-10,8.6,8.6
"Liverpool",2003-12-11,11,11
"Liverpool",2003-12-12,9.5,9.5
"Liverpool",2003-12-13,10.4,10.4
"Liverpool",2003-12-14,7.6,7.6
"Liverpool",2003-12-15,9.5,9.5
"Liverpool",2003-12-16,9.8,9.8
"Liverpool",2003-12-17,9.3,9.3
"Liverpool",2003-12-18,11.2,11.2
"Liverpool",2003-12-19,14.8,14.8
"Liverpool",2003-12-20,9.6,9.6
"Liverpool",2003-12-21,3.8,3.8
"Liverpool",2003-12-22,5.8,5.8
"Liverpool",2003-12-23,9.3,9.3
"Liverpool",2003-12-24,13.3,13.3
"Liverpool",2003-12-25,NA,NA
"Liverpool",2003-12-26,17.4,17.4
"Liverpool",2003-12-27,8.2,8.2
"Liverpool",2003-12-28,6.9,6.9
"Liverpool",2003-12-29,9.5,9.5
"Liverpool",2003-12-30,11.6,11.6
"Liverpool",2003-12-31,19.3,19.3
"Liverpool",2004-01-01,15.8,15.8
"Liverpool",2004-01-02,8.7,8.7
"Liverpool",2004-01-03,9.7,9.7
"Liverpool",2004-01-04,11,11
"Liverpool",2004-01-05,7.9,7.9
"Liverpool",2004-01-06,12.1,12.1
"Liverpool",2004-01-07,11.5,11.5
"Liverpool",2004-01-08,4.7,4.7
"Liverpool",2004-01-09,38.9,38.9
"Liverpool",2004-01-10,28.3,28.3
"Liverpool",2004-01-11,16.4,16.4
"Liverpool",2004-01-12,9.8,9.8
"Liverpool",2004-01-13,12.8,12.8
"Liverpool",2004-01-14,9.3,9.3
"Liverpool",2004-01-15,11.4,11.4
"Liverpool",2004-01-16,9,9
"Liverpool",2004-01-17,7.6,7.6
"Liverpool",2004-01-18,8.2,8.2
"Liverpool",2004-01-19,7.4,7.4
"Liverpool",2004-01-20,11.9,11.9
"Liverpool",2004-01-21,14.6,14.6
"Liverpool",2004-01-22,15.6,15.6
"Liverpool",2004-01-23,11.7,11.7
"Liverpool",2004-01-24,11.6,11.6
"Liverpool",2004-01-25,10.3,10.3
"Liverpool",2004-01-26,6.4,6.4
"Liverpool",2004-01-27,7.5,7.5
"Liverpool",2004-01-28,14.6,14.6
"Liverpool",2004-01-29,10.5,10.5
"Liverpool",2004-01-30,12.6,12.6
"Liverpool",2004-01-31,8.8,8.8
"Liverpool",2004-02-01,6.2,6.2
"Liverpool",2004-02-02,9.2,9.2
"Liverpool",2004-02-03,NA,7.9424219485178
"Liverpool",2004-02-04,NA,5.88986384773903
"Liverpool",2004-02-05,NA,7.92573739540137
"Liverpool",2004-02-06,NA,17.1960862442494
"Liverpool",2004-02-07,NA,21.8239798685381
"Liverpool",2004-02-08,NA,14.7331434374032
"Liverpool",2004-02-09,NA,19.4123559991517
"Liverpool",2004-02-10,NA,18.2571361858785
"Liverpool",2004-02-11,16.5,16.5
"Liverpool",2004-02-12,NA,9.14510470676035
"Liverpool",2004-02-13,NA,13.4045634881803
"Liverpool",2004-02-14,NA,6.61467651229889
"Liverpool",2004-02-15,NA,12.5982246241302
"Liverpool",2004-02-16,NA,12.6169796078651
"Liverpool",2004-02-17,13.6,13.6
"Liverpool",2004-02-18,16.9,16.9
"Liverpool",2004-02-19,14.1,14.1
"Liverpool",2004-02-20,22.7,22.7
"Liverpool",2004-02-21,21.1,21.1
"Liverpool",2004-02-22,15.2,15.2
"Liverpool",2004-02-23,7.2,7.2
"Liverpool",2004-02-24,6.9,6.9
"Liverpool",2004-02-25,3.9,3.9
"Liverpool",2004-02-26,3,3
"Liverpool",2004-02-27,5,5
"Liverpool",2004-02-28,10.9,10.9
"Liverpool",2004-02-29,12,12
"Liverpool",2004-03-01,10.5,10.5
"Liverpool",2004-03-02,6.2,6.2
"Liverpool",2004-03-03,5.9,5.9
"Liverpool",2004-03-04,9.5,9.5
"Liverpool",2004-03-05,11.8,11.8
"Liverpool",2004-03-06,5.3,5.3
"Liverpool",2004-03-07,6,6
"Liverpool",2004-03-08,13.9,13.9
"Liverpool",2004-03-09,11.4,11.4
"Liverpool",2004-03-10,9.8,9.8
"Liverpool",2004-03-11,7.2,7.2
"Liverpool",2004-03-12,14.4,14.4
"Liverpool",2004-03-13,15,15
"Liverpool",2004-03-14,13.1,13.1
"Liverpool",2004-03-15,16.8,16.8
"Liverpool",2004-03-16,12,12
"Liverpool",2004-03-17,8.5,8.5
"Liverpool",2004-03-18,8.5,8.5
"Liverpool",2004-03-19,11.6,11.6
"Liverpool",2004-03-20,17.5,17.5
"Liverpool",2004-03-21,7.3,7.3
"Liverpool",2004-03-22,4.6,4.6
"Liverpool",2004-03-23,6.6,6.6
"Liverpool",2004-03-24,8.8,8.8
"Liverpool",2004-03-25,16.5,16.5
"Liverpool",2004-03-26,22.2,22.2
"Liverpool",2004-03-27,12.1,12.1
"Liverpool",2004-03-28,8.9,8.9
"Liverpool",2004-03-29,12.4,12.4
"Liverpool",2004-03-30,13.1,13.1
"Liverpool",2004-03-31,16.7,16.7
"Liverpool",2004-04-01,13.9,13.9
"Liverpool",2004-04-02,20,20
"Liverpool",2004-04-03,17.2,17.2
"Liverpool",2004-04-04,5.9,5.9
"Liverpool",2004-04-05,NA,7.9435595077446
"Liverpool",2004-04-06,9.8,9.8
"Liverpool",2004-04-07,10.1,10.1
"Liverpool",2004-04-08,7.2,7.2
"Liverpool",2004-04-09,5.9,5.9
"Liverpool",2004-04-10,9.3,9.3
"Liverpool",2004-04-11,11.2,11.2
"Liverpool",2004-04-12,10.6,10.6
"Liverpool",2004-04-13,5.3,5.3
"Liverpool",2004-04-14,11.1,11.1
"Liverpool",2004-04-15,13.2,13.2
"Liverpool",2004-04-16,16.9,16.9
"Liverpool",2004-04-17,13.3,13.3
"Liverpool",2004-04-18,5.7,5.7
"Liverpool",2004-04-19,11.5,11.5
"Liverpool",2004-04-20,14.9,14.9
"Liverpool",2004-04-21,11.7,11.7
"Liverpool",2004-04-22,11.7,11.7
"Liverpool",2004-04-23,19.3,19.3
"Liverpool",2004-04-24,5.9,5.9
"Liverpool",2004-04-25,NA,7.50982096297584
"Liverpool",2004-04-26,6.4,6.4
"Liverpool",2004-04-27,4.7,4.7
"Liverpool",2004-04-28,3.9,3.9
"Liverpool",2004-04-29,3.2,3.2
"Liverpool",2004-04-30,4.6,4.6
"Liverpool",2004-05-01,5.3,5.3
"Liverpool",2004-05-02,1.1,1.1
"Liverpool",2004-05-03,7.7,7.7
"Liverpool",2004-05-04,9.5,9.5
"Liverpool",2004-05-05,10.3,10.3
"Liverpool",2004-05-06,9.9,9.9
"Liverpool",2004-05-07,15.9,15.9
"Liverpool",2004-05-08,11,11
"Liverpool",2004-05-09,6.6,6.6
"Liverpool",2004-05-10,1.6,1.6
"Liverpool",2004-05-11,4.4,4.4
"Liverpool",2004-05-12,2.9,2.9
"Liverpool",2004-05-13,7.3,7.3
"Liverpool",2004-05-14,10.8,10.8
"Liverpool",2004-05-15,14.3,14.3
"Liverpool",2004-05-16,12.9,12.9
"Liverpool",2004-05-17,8.1,8.1
"Liverpool",2004-05-18,11.9,11.9
"Liverpool",2004-05-19,5,5
"Liverpool",2004-05-20,7.2,7.2
"Liverpool",2004-05-21,8.2,8.2
"Liverpool",2004-05-22,11.1,11.1
"Liverpool",2004-05-23,11,11
"Liverpool",2004-05-24,17,17
"Liverpool",2004-05-25,10.1,10.1
"Liverpool",2004-05-26,3.3,3.3
"Liverpool",2004-05-27,4,4
"Liverpool",2004-05-28,4.8,4.8
"Liverpool",2004-05-29,4.7,4.7
"Liverpool",2004-05-30,11.8,11.8
"Liverpool",2004-05-31,16.1,16.1
"Liverpool",2004-06-01,14.3,14.3
"Liverpool",2004-06-02,24.5,24.5
"Liverpool",2004-06-03,9.1,9.1
"Liverpool",2004-06-04,NA,NA
"Liverpool",2004-06-05,10.9,10.9
"Liverpool",2004-06-06,11,11
"Liverpool",2004-06-07,16.4,16.4
"Liverpool",2004-06-08,35.6,35.6
"Liverpool",2004-06-09,15.6,15.6
"Liverpool",2004-06-10,14.8,14.8
"Liverpool",2004-06-11,4.8,4.8
"Liverpool",2004-06-12,10.6,10.6
"Liverpool",2004-06-13,11.6,11.6
"Liverpool",2004-06-14,3.5,3.5
"Liverpool",2004-06-15,4.1,4.1
"Liverpool",2004-06-16,26.2,26.2
"Liverpool",2004-06-17,5.7,5.7
"Liverpool",2004-06-18,7.7,7.7
"Liverpool",2004-06-19,4.6,4.6
"Liverpool",2004-06-20,5.6,5.6
"Liverpool",2004-06-21,6.4,6.4
"Liverpool",2004-06-22,12.1,12.1
"Liverpool",2004-06-23,17.2,17.2
"Liverpool",2004-06-24,5.7,5.7
"Liverpool",2004-06-25,7,7
"Liverpool",2004-06-26,4.3,4.3
"Liverpool",2004-06-27,11.8,11.8
"Liverpool",2004-06-28,NA,NA
"Liverpool",2004-06-29,NA,NA
"Liverpool",2004-06-30,NA,NA
"Liverpool",2004-07-01,NA,NA
"Liverpool",2004-07-02,NA,NA
"Liverpool",2004-07-03,NA,NA
"Liverpool",2004-07-04,NA,NA
"Liverpool",2004-07-05,NA,NA
"Liverpool",2004-07-06,NA,NA
"Liverpool",2004-07-07,NA,NA
"Liverpool",2004-07-08,NA,NA
"Liverpool",2004-07-09,NA,NA
"Liverpool",2004-07-10,NA,NA
"Liverpool",2004-07-11,NA,NA
"Liverpool",2004-07-12,NA,NA
"Liverpool",2004-07-13,NA,NA
"Liverpool",2004-07-14,NA,NA
"Liverpool",2004-07-15,NA,NA
"Liverpool",2004-07-16,NA,NA
"Liverpool",2004-07-17,NA,NA
"Liverpool",2004-07-18,NA,NA
"Liverpool",2004-07-19,NA,NA
"Liverpool",2004-07-20,NA,NA
"Liverpool",2004-07-21,NA,NA
"Liverpool",2004-07-22,NA,NA
"Liverpool",2004-07-23,NA,NA
"Liverpool",2004-07-24,NA,NA
"Liverpool",2004-07-25,NA,NA
"Liverpool",2004-07-26,NA,NA
"Liverpool",2004-07-27,NA,NA
"Liverpool",2004-07-28,NA,NA
"Liverpool",2004-07-29,NA,NA
"Liverpool",2004-07-30,NA,NA
"Liverpool",2004-07-31,NA,NA
"Liverpool",2004-08-01,NA,NA
"Liverpool",2004-08-02,NA,NA
"Liverpool",2004-08-03,NA,NA
"Liverpool",2004-08-04,2.9,2.9
"Liverpool",2004-08-05,2.3,2.3
"Liverpool",2004-08-06,3.6,3.6
"Liverpool",2004-08-07,9.9,9.9
"Liverpool",2004-08-08,3.3,3.3
"Liverpool",2004-08-09,3.5,3.5
"Liverpool",2004-08-10,3.9,3.9
"Liverpool",2004-08-11,4.8,4.8
"Liverpool",2004-08-12,8.8,8.8
"Liverpool",2004-08-13,6.4,6.4
"Liverpool",2004-08-14,5.1,5.1
"Liverpool",2004-08-15,2.3,2.3
"Liverpool",2004-08-16,3.9,3.9
"Liverpool",2004-08-17,2.8,2.8
"Liverpool",2004-08-18,2.3,2.3
"Liverpool",2004-08-19,2.8,2.8
"Liverpool",2004-08-20,4.7,4.7
"Liverpool",2004-08-21,5.2,5.2
"Liverpool",2004-08-22,4.9,4.9
"Liverpool",2004-08-23,6.8,6.8
"Liverpool",2004-08-24,NA,NA
"Liverpool",2004-08-25,8.5,8.5
"Liverpool",2004-08-26,12.1,12.1
"Liverpool",2004-08-27,16.1,16.1
"Liverpool",2004-08-28,8.6,8.6
"Liverpool",2004-08-29,7.1,7.1
"Liverpool",2004-08-30,18.3,18.3
"Liverpool",2004-08-31,3.5,3.5
"Liverpool",2004-09-01,4.4,4.4
"Liverpool",2004-09-02,2.8,2.8
"Liverpool",2004-09-03,5.6,5.6
"Liverpool",2004-09-04,4.4,4.4
"Liverpool",2004-09-05,3.1,3.1
"Liverpool",2004-09-06,6,6
"Liverpool",2004-09-07,9.8,9.8
"Liverpool",2004-09-08,6.6,6.6
"Liverpool",2004-09-09,9.6,9.6
"Liverpool",2004-09-10,2,2
"Liverpool",2004-09-11,3.6,3.6
"Liverpool",2004-09-12,1.5,1.5
"Liverpool",2004-09-13,3.8,3.8
"Liverpool",2004-09-14,3.9,3.9
"Liverpool",2004-09-15,10.3,10.3
"Liverpool",2004-09-16,6.8,6.8
"Liverpool",2004-09-17,11.4,11.4
"Liverpool",2004-09-18,12.1,12.1
"Liverpool",2004-09-19,9.8,9.8
"Liverpool",2004-09-20,3.7,3.7
"Liverpool",2004-09-21,10.8,10.8
"Liverpool",2004-09-22,9.7,9.7
"Liverpool",2004-09-23,13.1,13.1
"Liverpool",2004-09-24,6.6,6.6
"Liverpool",2004-09-25,7.9,7.9
"Liverpool",2004-09-26,9.3,9.3
"Liverpool",2004-09-27,15.7,15.7
"Liverpool",2004-09-28,9.9,9.9
"Liverpool",2004-09-29,15.8,15.8
"Liverpool",2004-09-30,4,4
"Liverpool",2004-10-01,3.3,3.3
"Liverpool",2004-10-02,3.1,3.1
"Liverpool",2004-10-03,4.2,4.2
"Liverpool",2004-10-04,6.1,6.1
"Liverpool",2004-10-05,7.2,7.2
"Liverpool",2004-10-06,7.8,7.8
"Liverpool",2004-10-07,9,9
"Liverpool",2004-10-08,6.9,6.9
"Liverpool",2004-10-09,7.2,7.2
"Liverpool",2004-10-10,8,8
"Liverpool",2004-10-11,13,13
"Liverpool",2004-10-12,13.6,13.6
"Liverpool",2004-10-13,17.5,17.5
"Liverpool",2004-10-14,21.5,21.5
"Liverpool",2004-10-15,5.3,5.3
"Liverpool",2004-10-16,4.6,4.6
"Liverpool",2004-10-17,3.9,3.9
"Liverpool",2004-10-18,2.7,2.7
"Liverpool",2004-10-19,3.4,3.4
"Liverpool",2004-10-20,4.7,4.7
"Liverpool",2004-10-21,3.4,3.4
"Liverpool",2004-10-22,6.7,6.7
"Liverpool",2004-10-23,5.1,5.1
"Liverpool",2004-10-24,3.9,3.9
"Liverpool",2004-10-25,5.8,5.8
"Liverpool",2004-10-26,11.9,11.9
"Liverpool",2004-10-27,9.5,9.5
"Liverpool",2004-10-28,5.8,5.8
"Liverpool",2004-10-29,6,6
"Liverpool",2004-10-30,6.2,6.2
"Liverpool",2004-10-31,6.3,6.3
"Liverpool",2004-11-01,12.1,12.1
"Liverpool",2004-11-02,6.9,6.9
"Liverpool",2004-11-03,2.8,2.8
"Liverpool",2004-11-04,11,11
"Liverpool",2004-11-05,8.1,8.1
"Liverpool",2004-11-06,4.9,4.9
"Liverpool",2004-11-07,3.4,3.4
"Liverpool",2004-11-08,4.8,4.8
"Liverpool",2004-11-09,3.2,3.2
"Liverpool",2004-11-10,4.9,4.9
"Liverpool",2004-11-11,8,8
"Liverpool",2004-11-12,3,3
"Liverpool",2004-11-13,5.2,5.2
"Liverpool",2004-11-14,3.6,3.6
"Liverpool",2004-11-15,5.2,5.2
"Liverpool",2004-11-16,12.1,12.1
"Liverpool",2004-11-17,15,15
"Liverpool",2004-11-18,15.7,15.7
"Liverpool",2004-11-19,11.3,11.3
"Liverpool",2004-11-20,6.6,6.6
"Liverpool",2004-11-21,7.2,7.2
"Liverpool",2004-11-22,9.4,9.4
"Liverpool",2004-11-23,7.9,7.9
"Liverpool",2004-11-24,5.5,5.5
"Liverpool",2004-11-25,4,4
"Liverpool",2004-11-26,11.1,11.1
"Liverpool",2004-11-27,15.6,15.6
"Liverpool",2004-11-28,12.3,12.3
"Liverpool",2004-11-29,8.5,8.5
"Liverpool",2004-11-30,15.7,15.7
"Liverpool",2004-12-01,21.4,21.4
"Liverpool",2004-12-02,9,9
"Liverpool",2004-12-03,5.8,5.8
"Liverpool",2004-12-04,4.5,4.5
"Liverpool",2004-12-05,7.8,7.8
"Liverpool",2004-12-06,9.2,9.2
"Liverpool",2004-12-07,10.4,10.4
"Liverpool",2004-12-08,12.2,12.2
"Liverpool",2004-12-09,9.1,9.1
"Liverpool",2004-12-10,7.6,7.6
"Liverpool",2004-12-11,3.9,3.9
"Liverpool",2004-12-12,6.1,6.1
"Liverpool",2004-12-13,6.1,6.1
"Liverpool",2004-12-14,4.4,4.4
"Liverpool",2004-12-15,6.7,6.7
"Liverpool",2004-12-16,9.4,9.4
"Liverpool",2004-12-17,10.1,10.1
"Liverpool",2004-12-18,8.4,8.4
"Liverpool",2004-12-19,10.6,10.6
"Liverpool",2004-12-20,10.4,10.4
"Liverpool",2004-12-21,10.7,10.7
"Liverpool",2004-12-22,11.5,11.5
"Liverpool",2004-12-23,12.2,12.2
"Liverpool",2004-12-24,14,14
"Liverpool",2004-12-25,10,10
"Liverpool",2004-12-26,6.9,6.9
"Liverpool",2004-12-27,8.9,8.9
"Liverpool",2004-12-28,3.9,3.9
"Liverpool",2004-12-29,4.7,4.7
"Liverpool",2004-12-30,3.6,3.6
"Liverpool",2004-12-31,6.8,6.8
"Liverpool",2005-01-01,13.2,13.2
"Liverpool",2005-01-02,13.4,13.4
"Liverpool",2005-01-03,10.3,10.3
"Liverpool",2005-01-04,8.6,8.6
"Liverpool",2005-01-05,6.3,6.3
"Liverpool",2005-01-06,4.7,4.7
"Liverpool",2005-01-07,6,6
"Liverpool",2005-01-08,5.4,5.4
"Liverpool",2005-01-09,3.1,3.1
"Liverpool",2005-01-10,3.4,3.4
"Liverpool",2005-01-11,8,8
"Liverpool",2005-01-12,21,21
"Liverpool",2005-01-13,17.9,17.9
"Liverpool",2005-01-14,17.6,17.6
"Liverpool",2005-01-15,13.6,13.6
"Liverpool",2005-01-16,5.4,5.4
"Liverpool",2005-01-17,1.1,1.1
"Liverpool",2005-01-18,-0.9,-0.9
"Liverpool",2005-01-19,NA,7.33093595890092
"Liverpool",2005-01-20,NA,5.61412143550451
"Liverpool",2005-01-21,NA,5.65674898814234
"Liverpool",2005-01-22,2.4,2.4
"Liverpool",2005-01-23,1.7,1.7
"Liverpool",2005-01-24,NA,5.31660789862712
"Liverpool",2005-01-25,NA,3.93406313150415
"Liverpool",2005-01-26,2.5,2.5
"Liverpool",2005-01-27,NA,4.95440150093809
"Liverpool",2005-01-28,NA,5.31029094306795
"Liverpool",2005-01-29,2.7,2.7
"Liverpool",2005-01-30,4.1,4.1
"Liverpool",2005-01-31,2.1,2.1
"Liverpool",2005-02-01,5.9,5.9
"Liverpool",2005-02-02,NA,4.64909072828117
"Liverpool",2005-02-03,1.5,1.5
"Liverpool",2005-02-04,3.6,3.6
"Liverpool",2005-02-05,3.9,3.9
"Liverpool",2005-02-06,6.2,6.2
"Liverpool",2005-02-07,5.7,5.7
"Liverpool",2005-02-08,8.3,8.3
"Liverpool",2005-02-09,4.6,4.6
"Liverpool",2005-02-10,2.8,2.8
"Liverpool",2005-02-11,3.4,3.4
"Liverpool",2005-02-12,4.8,4.8
"Liverpool",2005-02-13,1.8,1.8
"Liverpool",2005-02-14,4.7,4.7
"Liverpool",2005-02-15,8.7,8.7
"Liverpool",2005-02-16,3.2,3.2
"Liverpool",2005-02-17,3.4,3.4
"Liverpool",2005-02-18,4.6,4.6
"Liverpool",2005-02-19,9,9
"Liverpool",2005-02-20,7.2,7.2
"Liverpool",2005-02-21,5.9,5.9
"Liverpool",2005-02-22,4.9,4.9
"Liverpool",2005-02-23,5.1,5.1
"Liverpool",2005-02-24,10.1,10.1
"Liverpool",2005-02-25,17.5,17.5
"Liverpool",2005-02-26,11.3,11.3
"Liverpool",2005-02-27,3.8,3.8
"Liverpool",2005-02-28,6.2,6.2
"Liverpool",2005-03-01,6.9,6.9
"Liverpool",2005-03-02,8.3,8.3
"Liverpool",2005-03-03,9.6,9.6
"Liverpool",2005-03-04,6.8,6.8
"Liverpool",2005-03-05,4.2,4.2
"Liverpool",2005-03-06,3,3
"Liverpool",2005-03-07,6.6,6.6
"Liverpool",2005-03-08,8.7,8.7
"Liverpool",2005-03-09,8.2,8.2
"Liverpool",2005-03-10,9.1,9.1
"Liverpool",2005-03-11,8,8
"Liverpool",2005-03-12,8.7,8.7
"Liverpool",2005-03-13,5.3,5.3
"Liverpool",2005-03-14,6.2,6.2
"Liverpool",2005-03-15,10.6,10.6
"Liverpool",2005-03-16,10.8,10.8
"Liverpool",2005-03-17,2,2
"Liverpool",2005-03-18,2.7,2.7
"Liverpool",2005-03-19,1.9,1.9
"Liverpool",2005-03-20,1.5,1.5
"Liverpool",2005-03-21,1.9,1.9
"Liverpool",2005-03-22,1,1
"Liverpool",2005-03-23,2.4,2.4
"Liverpool",2005-03-24,3.2,3.2
"Liverpool",2005-03-25,4.9,4.9
"Liverpool",2005-03-26,3.8,3.8
"Liverpool",2005-03-27,4.8,4.8
"Liverpool",2005-03-28,5.9,5.9
"Liverpool",2005-03-29,4.5,4.5
"Liverpool",2005-03-30,3.4,3.4
"Liverpool",2005-03-31,3.6,3.6
"Liverpool",2005-04-01,6,6
"Liverpool",2005-04-02,12.9,12.9
"Liverpool",2005-04-03,10.1,10.1
"Liverpool",2005-04-04,11.2,11.2
"Liverpool",2005-04-05,5.9,5.9
"Liverpool",2005-04-06,5.1,5.1
"Liverpool",2005-04-07,11,11
"Liverpool",2005-04-08,8.2,8.2
"Liverpool",2005-04-09,7,7
"Liverpool",2005-04-10,7,7
"Liverpool",2005-04-11,9.7,9.7
"Liverpool",2005-04-12,4.1,4.1
"Liverpool",2005-04-13,5.6,5.6
"Liverpool",2005-04-14,8.6,8.6
"Liverpool",2005-04-15,7.2,7.2
"Liverpool",2005-04-16,5.1,5.1
"Liverpool",2005-04-17,4.4,4.4
"Liverpool",2005-04-18,8.6,8.6
"Liverpool",2005-04-19,9.3,9.3
"Liverpool",2005-04-20,6.6,6.6
"Liverpool",2005-04-21,7.2,7.2
"Liverpool",2005-04-22,7.3,7.3
"Liverpool",2005-04-23,9,9
"Liverpool",2005-04-24,10.8,10.8
"Liverpool",2005-04-25,14.9,14.9
"Liverpool",2005-04-26,19.4,19.4
"Liverpool",2005-04-27,NA,11.4601828758673
"Liverpool",2005-04-28,NA,13.8191053854961
"Liverpool",2005-04-29,NA,11.6766987741524
"Liverpool",2005-04-30,NA,11.4513793249744
"Liverpool",2005-05-01,2.3,2.3
"Liverpool",2005-05-02,5.4,5.4
"Liverpool",2005-05-03,13.2,13.2
"Liverpool",2005-05-04,7.8,7.8
"Liverpool",2005-05-05,7.2,7.2
"Liverpool",2005-05-06,10.8,10.8
"Liverpool",2005-05-07,6.3,6.3
"Liverpool",2005-05-08,7.5,7.5
"Liverpool",2005-05-09,9,9
"Liverpool",2005-05-10,13.2,13.2
"Liverpool",2005-05-11,13.5,13.5
"Liverpool",2005-05-12,11.9,11.9
"Liverpool",2005-05-13,8,8
"Liverpool",2005-05-14,6.7,6.7
"Liverpool",2005-05-15,7,7
"Liverpool",2005-05-16,5.3,5.3
"Liverpool",2005-05-17,3.2,3.2
"Liverpool",2005-05-18,2.1,2.1
"Liverpool",2005-05-19,5,5
"Liverpool",2005-05-20,7.9,7.9
"Liverpool",2005-05-21,10,10
"Liverpool",2005-05-22,16,16
"Liverpool",2005-05-23,15.3,15.3
"Liverpool",2005-05-24,16.7,16.7
"Liverpool",2005-05-25,12.4,12.4
"Liverpool",2005-05-26,9.6,9.6
"Liverpool",2005-05-27,7.9,7.9
"Liverpool",2005-05-28,6.7,6.7
"Liverpool",2005-05-29,11.8,11.8
"Liverpool",2005-05-30,13.5,13.5
"Liverpool",2005-05-31,12.5,12.5
"Liverpool",2005-06-01,11.6,11.6
"Liverpool",2005-06-02,16.8,16.8
"Liverpool",2005-06-03,19.3,19.3
"Liverpool",2005-06-04,23.9,23.9
"Liverpool",2005-06-05,16.7,16.7
"Liverpool",2005-06-06,15.1,15.1
"Liverpool",2005-06-07,24.8,24.8
"Liverpool",2005-06-08,26.3,26.3
"Liverpool",2005-06-09,30.7,30.7
"Liverpool",2005-06-10,23.6,23.6
"Liverpool",2005-06-11,12.9,12.9
"Liverpool",2005-06-12,12.2,12.2
"Liverpool",2005-06-13,16.4,16.4
"Liverpool",2005-06-14,5.2,5.2
"Liverpool",2005-06-15,6.3,6.3
"Liverpool",2005-06-16,5.4,5.4
"Liverpool",2005-06-17,10,10
"Liverpool",2005-06-18,10,10
"Liverpool",2005-06-19,8.1,8.1
"Liverpool",2005-06-20,6,6
"Liverpool",2005-06-21,2.3,2.3
"Liverpool",2005-06-22,3.4,3.4
"Liverpool",2005-06-23,8.4,8.4
"Liverpool",2005-06-24,5.2,5.2
"Liverpool",2005-06-25,4.5,4.5
"Liverpool",2005-06-26,4.8,4.8
"Liverpool",2005-06-27,6.8,6.8
"Liverpool",2005-06-28,NA,9.31556093436287
"Liverpool",2005-06-29,4.4,4.4
"Liverpool",2005-06-30,4.4,4.4
"Liverpool",2005-07-01,NA,2.22346095576906
"Liverpool",2005-07-02,NA,3.66974808913111
"Liverpool",2005-07-03,NA,6.25450276322194
"Liverpool",2005-07-04,NA,9.20461337524627
"Liverpool",2005-07-05,12.4,12.4
"Liverpool",2005-07-06,17.7,17.7
"Liverpool",2005-07-07,16.4,16.4
"Liverpool",2005-07-08,8.3,8.3
"Liverpool",2005-07-09,7.1,7.1
"Liverpool",2005-07-10,2.6,2.6
"Liverpool",2005-07-11,5.2,5.2
"Liverpool",2005-07-12,15.6,15.6
"Liverpool",2005-07-13,11.5,11.5
"Liverpool",2005-07-14,11.5,11.5
"Liverpool",2005-07-15,7.8,7.8
"Liverpool",2005-07-16,1.8,1.8
"Liverpool",2005-07-17,4.1,4.1
"Liverpool",2005-07-18,8.3,8.3
"Liverpool",2005-07-19,8.7,8.7
"Liverpool",2005-07-20,9,9
"Liverpool",2005-07-21,12.1,12.1
"Liverpool",2005-07-22,16.5,16.5
